start_node,end_node,length,bikes per hour,cars per hour
366464950,4603175867,8919.0,3068.0,346.0
366464950,411917952,8923.0,2479.0,346.0
366464950,5773400692,9378.0,4914.0,371.0
366464950,366398306,15418.0,826.0,68.0
366464950,5758130724,7334.0,2359.0,151.0
366464950,2621185492,4895.0,1886.0,222.0
366464950,737199274,13256.0,403.0,30.0
366464950,1996654342,10323.0,3504.0,346.0
366464950,411918853,8826.0,3504.0,346.0
366464950,2915456724,15242.0,826.0,68.0
366464950,5467207473,7991.0,4914.0,371.0
366464950,411917829,8512.0,1816.0,167.0
366464950,366404948,5435.0,2359.0,151.0
366464950,2922948272,10868.0,5156.0,371.0
366464950,2296695354,14547.0,3504.0,346.0
366464950,2081880939,5560.0,1816.0,167.0
366464950,5742825828,15455.0,829.0,104.0
366464950,366457722,2916.0,5156.0,371.0
366464950,3168357169,2878.0,2359.0,151.0
366464950,4275271701,6746.0,3894.0,330.0
366464950,366406615,19261.0,1146.0,225.0
366464950,3178952974,9499.0,3504.0,346.0
366464950,2209479552,10415.0,1864.0,151.0
366464950,5738265715,18058.0,377.0,40.0
366464950,4650010744,9093.0,3504.0,346.0
366464950,3338165653,5961.0,3894.0,330.0
366464950,2934599680,14973.0,826.0,76.0
366464950,2156216413,10955.0,1269.0,112.0
366464950,411925950,10316.0,3504.0,346.0
366464950,1226517290,7958.0,3504.0,346.0
366464950,2302073750,5804.0,2359.0,151.0
366464950,1774952214,5898.0,4914.0,371.0
366464950,2408534557,8154.0,4914.0,371.0
366464950,366478800,17162.0,1834.0,193.0
366464950,5757541611,4052.0,5156.0,371.0
366464950,5748108677,8562.0,1886.0,222.0
366464950,366456369,6092.0,74.0,9.0
366464950,5797843854,5773.0,3894.0,371.0
366464950,411919193,9282.0,3504.0,346.0
366464950,411918558,8432.0,2792.0,346.0
366464950,5763168797,8280.0,3504.0,346.0
366464950,411926498,9828.0,3068.0,346.0
366464950,701738629,8938.0,2479.0,346.0
366464950,2034589362,9889.0,2445.0,346.0
366464950,4613083209,9153.0,2359.0,151.0
366464950,366403574,11747.0,4914.0,371.0
366464950,411926201,9503.0,3504.0,346.0
366464950,3167001368,8703.0,3504.0,346.0
366464950,4875814765,4037.0,4914.0,371.0
366464950,696627474,7875.0,4914.0,371.0
366464950,5758130729,7283.0,2359.0,151.0
366464950,4535195806,4331.0,2359.0,151.0
366464950,411925910,8175.0,2359.0,151.0
366464950,5765007168,7158.0,1816.0,167.0
366478800,366432328,28960.0,2344.0,193.0
366478800,3168357169,19276.0,1834.0,193.0
366478800,4275271701,22459.0,1834.0,193.0
366478800,729523364,23716.0,2344.0,193.0
366478800,366406615,29420.0,403.0,30.0
366478800,3178952974,23177.0,2344.0,193.0
366478800,5762711578,22507.0,2344.0,193.0
366478800,2209479552,25786.0,1864.0,193.0
366478800,5738265715,31655.0,1763.0,193.0
366478800,4650010744,23063.0,2344.0,193.0
366478800,3771416308,17703.0,2344.0,193.0
366478800,5467207473,20569.0,2344.0,193.0
366478800,2934599680,29044.0,2344.0,193.0
366478800,2214122074,25950.0,1864.0,193.0
366478800,2211350099,25305.0,2344.0,193.0
366478800,1540694692,37025.0,2344.0,193.0
366478800,4646816752,21817.0,2344.0,193.0
366478800,3338165653,21674.0,1834.0,193.0
366478800,1835411287,31381.0,1763.0,193.0
366478800,3168120093,21651.0,2344.0,193.0
366478800,696627474,20480.0,2344.0,193.0
366478800,2302073750,21175.0,2344.0,193.0
366478800,2408534557,20759.0,2344.0,193.0
366478800,5757541611,14443.0,2344.0,193.0
366478800,5748108677,10779.0,1746.0,163.0
366478800,366456369,21739.0,2344.0,193.0
366478800,5797843854,21486.0,1834.0,193.0
366478800,2034589362,23859.0,2344.0,193.0
366478800,5765007168,19822.0,2344.0,193.0
366478800,3167001368,22113.0,2344.0,193.0
366478800,411926201,22955.0,2344.0,193.0
366478800,366403574,24352.0,2344.0,193.0
366478800,4613083209,23797.0,2344.0,193.0
366478800,1226517290,21928.0,2344.0,193.0
366478800,701738629,22366.0,2344.0,193.0
366478800,411926498,23274.0,2344.0,193.0
366478800,5763168797,22250.0,2344.0,193.0
366478800,411918558,21828.0,2344.0,193.0
366478800,411919193,22960.0,2344.0,193.0
366478800,4010973001,23204.0,2344.0,193.0
366478800,1793489511,27790.0,2344.0,193.0
366478800,2262762755,15332.0,1834.0,193.0
366478800,1769456883,22633.0,2344.0,193.0
366478800,5307203576,23224.0,2344.0,193.0
366478800,5003306325,16962.0,1834.0,193.0
366478800,3242683103,17644.0,1746.0,163.0
366478800,2942889544,14602.0,1746.0,163.0
366478800,3166179577,22977.0,2344.0,193.0
366478800,5778300411,21545.0,2344.0,193.0
366478800,366457722,19346.0,2344.0,193.0
366478800,5742825828,27430.0,820.0,66.0
366478800,2296695354,28517.0,2344.0,193.0
366478800,4875814765,17446.0,2344.0,193.0
366478800,411926606,22723.0,2344.0,193.0
366478800,2469697625,22973.0,2344.0,193.0
366478800,1833407692,34215.0,715.0,84.0
366478800,5767156750,22172.0,2344.0,193.0
366478800,4609087192,21707.0,2344.0,193.0
366478800,5893932269,14134.0,2344.0,193.0
366478800,1757008359,25253.0,1703.0,193.0
366478800,4640689702,22865.0,2344.0,193.0
366478800,3110867005,32624.0,403.0,30.0
366478800,5762755207,19921.0,1746.0,163.0
366478800,2269043922,17347.0,1746.0,163.0
366478800,1628403495,28196.0,2344.0,193.0
366478800,411926632,22468.0,2344.0,193.0
366478800,5738097219,24327.0,2344.0,193.0
366478800,1497312730,26940.0,2344.0,193.0
366478800,2091954845,14064.0,2344.0,193.0
366478800,5772101044,20455.0,2344.0,193.0
366478800,729523405,23904.0,2344.0,193.0
366478800,3342113686,33957.0,1293.0,113.0
366478800,1996655551,22012.0,2344.0,193.0
366478800,3141309629,21743.0,2344.0,193.0
366478800,3342113628,34166.0,1293.0,113.0
366478800,1765166516,23015.0,2344.0,193.0
366478800,366414108,34014.0,1293.0,113.0
366478800,411926412,22963.0,2344.0,193.0
366478800,2946995066,30929.0,1293.0,113.0
366478800,5742463935,22491.0,1146.0,163.0
366478800,2030639570,24316.0,820.0,66.0
366478800,4620312299,21463.0,2344.0,193.0
366478800,1769173809,24144.0,2344.0,193.0
366478800,4945643893,2226.0,3913.0,1181.0
366478800,5307221672,23675.0,2344.0,193.0
366478800,2937728604,26916.0,2344.0,193.0
366478800,2934006870,21561.0,2344.0,193.0
366478800,2081880939,18417.0,2344.0,193.0
366478800,925126918,23843.0,2344.0,193.0
366478800,2079964847,17344.0,2344.0,193.0
366478800,1497312775,24881.0,2344.0,193.0
366478800,2034589357,23575.0,2344.0,193.0
366478800,6022345185,20378.0,2344.0,193.0
366478800,366437635,18127.0,2344.0,193.0
366478800,1769173927,24429.0,2344.0,193.0
366478800,3700940984,26140.0,1844.0,156.0
366478800,366373003,27910.0,820.0,66.0
366478800,2211007482,26215.0,1269.0,112.0
366478800,5778688792,20998.0,2344.0,193.0
366478800,5772101028,21045.0,2344.0,193.0
366478800,411918857,22587.0,2344.0,193.0
366478800,411917829,21258.0,2344.0,193.0
366478800,366404948,20806.0,2344.0,193.0
366478800,2922948272,13355.0,1212.0,98.0
366478800,4945688766,25465.0,1146.0,163.0
366478800,2072605232,19479.0,2344.0,193.0
366478800,1997154284,22398.0,2344.0,193.0
366478800,366401737,20630.0,2344.0,193.0
366478800,2028465941,25188.0,2344.0,193.0
366478800,366464065,12588.0,2221.0,193.0
366478800,5740162446,36163.0,1763.0,193.0
366478800,4875814748,18908.0,2344.0,193.0
366478800,411925946,22505.0,2344.0,193.0
366478800,3285275354,23698.0,2344.0,193.0
366478800,4597281310,23177.0,2344.0,193.0
366478800,1769173902,24499.0,2344.0,193.0
366478800,5764789632,21758.0,2344.0,193.0
366478800,411926624,22891.0,2344.0,193.0
366478800,5057828620,21556.0,2344.0,193.0
366478800,1802527565,20709.0,2344.0,193.0
366478800,5778360128,22090.0,2344.0,193.0
366478800,4068031141,32363.0,1293.0,113.0
366478800,2022539301,24529.0,2344.0,193.0
366478800,411918528,23051.0,2344.0,193.0
366478800,411925910,22275.0,2344.0,193.0
366478800,2156216413,25869.0,1269.0,112.0
366478800,4535195806,19702.0,2344.0,193.0
366478800,366419728,18503.0,2344.0,193.0
366478800,411925696,22047.0,2344.0,193.0
366478800,4594765218,23239.0,2344.0,193.0
366478800,5806378066,35768.0,2344.0,193.0
366478800,5802888801,2962.0,3432.0,1464.0
366478800,5758130729,22378.0,2344.0,193.0
366478800,3758592340,19635.0,2344.0,193.0
366478800,5763293916,20644.0,2344.0,193.0
366478800,2084677921,15474.0,2344.0,193.0
366478800,5767341919,19000.0,403.0,30.0
366478800,4944096827,2504.0,4402.0,1451.0
366478800,366450290,16856.0,2344.0,193.0
366478800,4202267655,22154.0,2344.0,193.0
366478800,5006654050,18385.0,2344.0,193.0
366478800,5716917501,19139.0,1746.0,163.0
366478800,5762619761,16095.0,1746.0,163.0
366478800,2021899492,21595.0,2344.0,193.0
366478800,2269043923,17249.0,1746.0,163.0
366478800,6205235785,2583.0,3843.0,1297.0
366478800,4068007613,23642.0,1146.0,163.0
366478800,1672907088,19750.0,1301.0,193.0
366478800,4068017784,28343.0,403.0,30.0
366478800,3116773942,30051.0,403.0,30.0
366478800,2353073491,16435.0,1746.0,163.0
366478800,2212446493,23853.0,2344.0,193.0
366478800,366439908,16706.0,2344.0,193.0
366478800,366460317,20497.0,2344.0,193.0
366478800,1497312735,26722.0,2344.0,193.0
366478800,366449378,20378.0,1746.0,163.0
366478800,5045757162,22067.0,2344.0,193.0
366478800,1997154748,23189.0,2344.0,193.0
366478800,4440176377,17315.0,1746.0,163.0
366478800,2081881127,17964.0,2344.0,193.0
366478800,411923488,21697.0,2344.0,193.0
366478800,2159586691,28347.0,2344.0,193.0
366478800,2233449865,20738.0,2344.0,193.0
366478800,2231246173,21965.0,2344.0,193.0
366478800,366464950,17162.0,1834.0,193.0
366478800,3887838914,20521.0,2344.0,193.0
366478800,5733301047,22888.0,2344.0,193.0
366478800,5783301728,29232.0,2344.0,193.0
366478800,2077773901,19697.0,2344.0,193.0
366478800,676035155,30097.0,403.0,30.0
366478800,1958801416,32174.0,1293.0,113.0
366478800,737199274,18671.0,403.0,30.0
366478800,2621185492,12267.0,1834.0,193.0
366478800,5758130724,22429.0,2344.0,193.0
366478800,366398306,30003.0,2344.0,193.0
366478800,5773400692,21983.0,2344.0,193.0
366478800,411917952,22351.0,2344.0,193.0
366478800,4603175867,22889.0,2344.0,193.0
366478800,3385404221,32480.0,1763.0,193.0
366478800,2036083088,23400.0,2344.0,193.0
366478800,4597283194,22458.0,2344.0,193.0
366478800,411925950,23182.0,2344.0,193.0
366478800,5467207443,22877.0,2344.0,193.0
366478800,5778421275,22864.0,2344.0,193.0
366478800,3152632052,16872.0,2344.0,193.0
366478800,411926069,23102.0,2344.0,193.0
366478800,411919364,21406.0,2344.0,193.0
366478800,1996654342,24293.0,2344.0,193.0
366478800,2915456724,30179.0,1222.0,155.0
366478800,366455474,19738.0,1746.0,163.0
366478800,2081355030,15479.0,2344.0,193.0
366478800,4944096831,26264.0,1844.0,156.0
366478800,411918853,21993.0,2344.0,193.0
366478800,1774952214,18503.0,2344.0,193.0
366478800,2325332286,23609.0,1293.0,113.0
366478800,676548643,23667.0,2344.0,193.0
366478800,5762825444,18701.0,2344.0,193.0
366478800,5043145855,1775.0,3596.0,1101.0
366478800,3830454074,15812.0,2344.0,193.0
366478800,3806810443,17392.0,2344.0,193.0
366478800,1929546274,2892.0,3219.0,1210.0
366478800,4944096836,1550.0,3486.0,1143.0
366478800,2131959234,23050.0,2344.0,193.0
411917829,925126918,2585.0,5525.0,691.0
411917829,1769173927,3407.0,5525.0,691.0
411917829,411918528,2027.0,3958.0,309.0
411917829,366437635,3281.0,5525.0,681.0
411917829,3152632052,5106.0,5525.0,465.0
411917829,2079964847,3925.0,5525.0,691.0
411917829,6022345185,4987.0,3158.0,295.0
411917829,2034589357,2620.0,5525.0,691.0
411917829,411926069,2838.0,2445.0,691.0
411917829,2028465941,4164.0,3958.0,309.0
411917829,411919364,148.0,3958.0,469.0
411917829,3700940984,5876.0,1844.0,156.0
411917829,5778421275,1726.0,2703.0,691.0
411917829,2211007482,7013.0,1269.0,112.0
411917829,4945688766,8067.0,2695.0,182.0
411917829,2081880939,3225.0,5525.0,691.0
411917829,5467207443,1728.0,5525.0,691.0
411917829,2296695354,7823.0,5525.0,691.0
411917829,411926632,2940.0,2479.0,426.0
411917829,2922948272,12127.0,4787.0,225.0
411917829,366404948,5259.0,3504.0,438.0
411917829,5738097219,3303.0,3030.0,223.0
411917829,5742825828,7684.0,829.0,104.0
411917829,411918857,1726.0,2792.0,691.0
411917829,411925950,2158.0,3958.0,309.0
411917829,5772101028,1224.0,3504.0,438.0
411917829,4597283194,1746.0,5525.0,691.0
411917829,5778688792,4766.0,3158.0,295.0
411917829,2036083088,2245.0,5525.0,691.0
411917829,4603175867,2663.0,5525.0,691.0
411917829,366464065,13113.0,2007.0,182.0
411917829,5740162446,15139.0,1763.0,233.0
411917829,3338165653,8595.0,3158.0,295.0
411917829,4650010744,3499.0,2479.0,462.0
411917829,5738265715,10631.0,1763.0,233.0
411917829,2209479552,9091.0,1703.0,284.0
411917829,5467207473,3376.0,4787.0,225.0
411917829,3178952974,1938.0,5525.0,691.0
411917829,2934599680,8615.0,3527.0,329.0
411917829,366406615,12531.0,1146.0,160.0
411917829,4275271701,10421.0,3158.0,295.0
411917829,3168357169,7290.0,3158.0,295.0
411917829,366457722,7121.0,3158.0,295.0
411917829,1958801416,16168.0,1146.0,160.0
411917829,2022539301,3915.0,3958.0,309.0
411917829,4068031141,16188.0,3465.0,309.0
411917829,737199274,8574.0,4787.0,225.0
411917829,2621185492,10271.0,5525.0,691.0
411917829,5758130724,3347.0,3455.0,280.0
411917829,366401737,2584.0,5525.0,569.0
411917829,366398306,9574.0,3527.0,329.0
411917829,1497312775,4267.0,3958.0,309.0
411917829,411925946,1367.0,5525.0,691.0
411917829,4597281310,2153.0,3958.0,309.0
411917829,1769173902,3363.0,5525.0,691.0
411917829,5764789632,2396.0,5525.0,691.0
411917829,411926624,1633.0,5525.0,691.0
411917829,4875814748,3602.0,5525.0,569.0
411917829,366373003,8164.0,829.0,104.0
411917829,5762755207,4669.0,4787.0,216.0
411917829,411917952,1490.0,2479.0,570.0
411917829,1802527565,11276.0,878.0,153.0
411917829,2072605232,4509.0,5525.0,681.0
411917829,1997154284,4285.0,3759.0,569.0
411917829,5773400692,2422.0,696.0,69.0
411917829,5057828620,3500.0,5525.0,569.0
411917829,5778360128,1586.0,2479.0,570.0
411917829,411926201,1790.0,5525.0,691.0
411917829,1497312730,6326.0,3645.0,309.0
411917829,2262762755,8437.0,5525.0,525.0
411917829,1769456883,1495.0,2703.0,691.0
411917829,5307203576,2468.0,2792.0,691.0
411917829,5003306325,8558.0,1816.0,167.0
411917829,3242683103,7346.0,4787.0,225.0
411917829,2942889544,9690.0,4787.0,225.0
411917829,3166179577,1719.0,5525.0,691.0
411917829,5778300411,1410.0,5525.0,691.0
411917829,3168120093,939.0,5525.0,691.0
411917829,5762711578,3305.0,3455.0,280.0
411917829,3771416308,4328.0,3504.0,438.0
411917829,729523364,2692.0,3958.0,309.0
411917829,4646816752,2901.0,5525.0,569.0
411917829,1793489511,8226.0,2479.0,433.0
411917829,366432328,8266.0,3921.0,318.0
411917829,2211350099,4524.0,5525.0,691.0
411917829,2214122074,9179.0,1703.0,284.0
411917829,3830454074,7040.0,5525.0,691.0
411917829,2131959234,3486.0,2479.0,462.0
411917829,2077773901,4251.0,4787.0,225.0
411917829,3385404221,11456.0,1763.0,233.0
411917829,5733301047,2993.0,3958.0,309.0
411917829,2021899492,2237.0,696.0,69.0
411917829,5762619761,7902.0,4787.0,225.0
411917829,5716917501,6483.0,3019.0,225.0
411917829,5006654050,10501.0,3158.0,289.0
411917829,4202267655,7651.0,3158.0,295.0
411917829,366450290,7796.0,541.0,65.0
411917829,1540694692,16331.0,4246.0,396.0
411917829,5767341919,8917.0,4787.0,225.0
411917829,4010973001,2217.0,5525.0,691.0
411917829,411919193,2099.0,2792.0,691.0
411917829,2915456724,9750.0,1222.0,155.0
411917829,366455474,3786.0,4787.0,225.0
411917829,2081355030,5779.0,5525.0,691.0
411917829,4944096831,6000.0,1844.0,156.0
411917829,411918853,735.0,5525.0,691.0
411917829,2156216413,6667.0,1269.0,112.0
411917829,1774952214,2904.0,5525.0,681.0
411917829,4535195806,5407.0,3158.0,295.0
411917829,5758130729,3398.0,3455.0,280.0
411917829,411925910,3073.0,3455.0,280.0
411917829,4875814765,4629.0,5525.0,465.0
411917829,696627474,2089.0,5525.0,691.0
411917829,2302073750,5180.0,3504.0,438.0
411917829,366478800,21258.0,2344.0,193.0
411917829,2408534557,1890.0,696.0,69.0
411917829,5748108677,11336.0,3192.0,691.0
411917829,366456369,6529.0,3158.0,295.0
411917829,5797843854,9763.0,3158.0,295.0
411917829,2034589362,3311.0,5525.0,691.0
411917829,5765007168,1673.0,5525.0,691.0
411917829,3167001368,1180.0,5525.0,691.0
411917829,366403574,3803.0,3958.0,309.0
411917829,4613083209,4502.0,2479.0,462.0
411917829,1226517290,2211.0,2479.0,570.0
411917829,701738629,1505.0,2479.0,570.0
411917829,411926498,2016.0,5525.0,691.0
411917829,5763168797,2003.0,5525.0,691.0
411917829,411918558,967.0,2792.0,691.0
411917829,5757541611,6815.0,5525.0,691.0
411917829,3110867005,15703.0,3465.0,309.0
411917829,2084677921,6464.0,3126.0,230.0
411917829,3758592340,1859.0,3504.0,438.0
411917829,1628403495,8169.0,3527.0,329.0
411917829,2269043922,6177.0,4787.0,225.0
411917829,4609087192,6128.0,3471.0,324.0
411917829,5767156750,2091.0,3958.0,309.0
411917829,1833407692,13471.0,1763.0,233.0
411917829,1757008359,7294.0,3192.0,280.0
411917829,2091954845,7194.0,5525.0,691.0
411917829,5772101044,1532.0,5525.0,465.0
411917829,2937728604,7352.0,2479.0,433.0
411917829,366414108,19270.0,1146.0,160.0
411917829,1765166516,3813.0,3455.0,280.0
411917829,3342113628,19422.0,1146.0,160.0
411917829,5762825444,2612.0,5525.0,691.0
411917829,2934006870,3955.0,3158.0,295.0
411917829,3342113686,19213.0,1146.0,160.0
411917829,3141309629,2059.0,3958.0,469.0
411917829,411926412,2282.0,5525.0,691.0
411917829,2946995066,16185.0,1146.0,160.0
411917829,5742463935,4832.0,696.0,69.0
411917829,2030639570,4570.0,1916.0,160.0
411917829,4620312299,5113.0,4403.0,569.0
411917829,1769173809,3307.0,5525.0,691.0
411917829,5307221672,3074.0,2445.0,691.0
411917829,729523405,3355.0,3958.0,309.0
411917829,411926606,1646.0,5525.0,691.0
411917829,2469697625,3771.0,3455.0,280.0
411917829,5893932269,9693.0,5525.0,691.0
411917829,4640689702,3125.0,5525.0,691.0
411917829,1996655551,5801.0,4121.0,426.0
411917829,5763293916,2261.0,5525.0,691.0
411917829,4594765218,3670.0,2479.0,462.0
411917829,366419728,3398.0,5525.0,691.0
411917829,5783301728,8538.0,5300.0,546.0
411917829,5806378066,15074.0,5525.0,691.0
411917829,366464950,8512.0,1816.0,167.0
411917829,1835411287,10357.0,1763.0,233.0
411917829,4068017784,13700.0,1146.0,160.0
411917829,3116773942,13999.0,1146.0,160.0
411917829,2353073491,7089.0,4787.0,225.0
411917829,2212446493,14856.0,3158.0,295.0
411917829,3806810443,4609.0,5525.0,465.0
411917829,676548643,3006.0,3958.0,309.0
411917829,2325332286,10319.0,2077.0,182.0
411917829,676035155,13074.0,3465.0,309.0
411917829,366439908,6345.0,5525.0,465.0
411917829,411925696,2851.0,5525.0,534.0
411917829,366460317,5091.0,3158.0,295.0
411917829,366449378,3232.0,4787.0,225.0
411917829,5045757162,3998.0,5250.0,569.0
411917829,1997154748,5075.0,4121.0,426.0
411917829,4440176377,6445.0,4787.0,225.0
411917829,2081881127,4062.0,5525.0,465.0
411917829,411923488,2457.0,5525.0,691.0
411917829,2159586691,7653.0,3756.0,297.0
411917829,2233449865,1249.0,5525.0,691.0
411917829,2231246173,941.0,3958.0,309.0
411917829,1672907088,2924.0,3504.0,385.0
411917829,3887838914,4308.0,3158.0,295.0
411917829,4068007613,4973.0,3958.0,309.0
411917829,2269043923,6275.0,4787.0,225.0
411917829,1497312735,6108.0,3645.0,309.0
411917829,1996654342,4138.0,5525.0,691.0
411917829,3285275354,2674.0,3958.0,309.0
411917829,5802888801,2346.0,3900.0,1012.0
411917829,4944096827,1730.0,3529.0,1309.0
411917829,4944096836,2967.0,3884.0,1413.0
411917829,6205235785,2431.0,3166.0,1065.0
411917829,1929546274,2009.0,4641.0,1090.0
411917829,4945643893,2467.0,3171.0,1396.0
411917829,5043145855,2245.0,4462.0,1252.0
411917952,411926624,797.0,2703.0,702.0
411917952,5057828620,3620.0,2479.0,570.0
411917952,1802527565,11592.0,878.0,153.0
411917952,5778360128,503.0,2479.0,570.0
411917952,4646816752,3217.0,2479.0,570.0
411917952,366432328,7181.0,2703.0,318.0
411917952,729523364,3131.0,2479.0,570.0
411917952,2022539301,3787.0,2703.0,702.0
411917952,366401737,2967.0,2479.0,569.0
411917952,1997154284,3834.0,2479.0,570.0
411917952,2072605232,5602.0,2479.0,570.0
411917952,366373003,8154.0,829.0,104.0
411917952,4068031141,16107.0,2703.0,702.0
411917952,1540694692,15246.0,2703.0,396.0
411917952,2934599680,7530.0,2703.0,329.0
411917952,1769173902,2527.0,2703.0,691.0
411917952,1497312775,4139.0,2703.0,702.0
411917952,2214122074,8714.0,1703.0,284.0
411917952,4597281310,1435.0,2703.0,654.0
411917952,3285275354,1967.0,2703.0,702.0
411917952,411925946,190.0,2703.0,702.0
411917952,4875814748,3985.0,2479.0,569.0
411917952,5740162446,14421.0,1763.0,233.0
411917952,366464065,14603.0,2007.0,182.0
411917952,3830454074,8133.0,2479.0,570.0
411917952,2131959234,2426.0,2479.0,570.0
411917952,2028465941,3446.0,2703.0,613.0
411917952,2077773901,5741.0,2479.0,225.0
411917952,3385404221,10738.0,1763.0,233.0
411917952,5764789632,1700.0,2479.0,570.0
411917952,2211350099,3439.0,2703.0,702.0
411917952,2034589357,1470.0,2703.0,702.0
411917952,366437635,4374.0,2479.0,570.0
411917952,2325332286,10333.0,1916.0,160.0
411917952,676035155,12993.0,2703.0,702.0
411917952,1958801416,16088.0,2703.0,702.0
411917952,737199274,10064.0,2479.0,225.0
411917952,2621185492,11364.0,2479.0,570.0
411917952,5758130724,2747.0,2479.0,570.0
411917952,676548643,2919.0,2703.0,702.0
411917952,366398306,8489.0,2703.0,329.0
411917952,4603175867,1574.0,2479.0,570.0
411917952,2036083088,1095.0,2703.0,702.0
411917952,4597283194,663.0,2479.0,570.0
411917952,411925950,1440.0,2703.0,654.0
411917952,5467207443,562.0,2703.0,702.0
411917952,5778421275,549.0,2703.0,702.0
411917952,5773400692,3434.0,2479.0,570.0
411917952,3806810443,5501.0,2479.0,569.0
411917952,366478800,22351.0,2344.0,193.0
411917952,4010973001,1067.0,2703.0,702.0
411917952,1769173927,2507.0,2703.0,702.0
411917952,3700940984,4787.0,1844.0,156.0
411917952,2211007482,6116.0,1269.0,112.0
411917952,3771416308,5170.0,2479.0,570.0
411917952,5762711578,2383.0,2479.0,570.0
411917952,3168120093,723.0,2479.0,570.0
411917952,5778300411,1379.0,2479.0,570.0
411917952,3166179577,883.0,2703.0,691.0
411917952,2942889544,11180.0,2479.0,225.0
411917952,3242683103,8836.0,2479.0,225.0
411917952,5003306325,8969.0,2479.0,346.0
411917952,5307203576,1284.0,2479.0,570.0
411917952,1769456883,318.0,2703.0,702.0
411917952,2262762755,9530.0,2479.0,525.0
411917952,1793489511,7166.0,2479.0,433.0
411917952,6022345185,5303.0,2479.0,295.0
411917952,5733301047,3683.0,2703.0,702.0
411917952,4944096827,2086.0,3005.0,1441.0
411917952,3152632052,6007.0,2479.0,570.0
411917952,2233449865,1817.0,2479.0,528.0
411917952,2231246173,1882.0,2479.0,309.0
411917952,1672907088,3788.0,2479.0,385.0
411917952,3887838914,4624.0,2479.0,295.0
411917952,4068007613,5067.0,1916.0,160.0
411917952,2269043923,7765.0,2479.0,225.0
411917952,2159586691,6568.0,2703.0,297.0
411917952,366419728,4444.0,2479.0,465.0
411917952,4594765218,2602.0,2479.0,570.0
411917952,2934006870,4271.0,2479.0,295.0
411917952,1628403495,7084.0,2703.0,329.0
411917952,2269043922,7667.0,2479.0,225.0
411917952,4609087192,5830.0,2479.0,287.0
411917952,5767156750,2862.0,2479.0,570.0
411917952,411925696,2419.0,2479.0,534.0
411917952,411923488,1761.0,2479.0,570.0
411917952,2081881127,5077.0,2479.0,549.0
411917952,4440176377,7935.0,2479.0,225.0
411917952,3758592340,2723.0,2479.0,570.0
411917952,5783301728,7453.0,2703.0,546.0
411917952,5806378066,13989.0,2703.0,702.0
411917952,366464950,8923.0,2479.0,346.0
411917952,1835411287,9639.0,1763.0,233.0
411917952,4068017784,13690.0,1146.0,160.0
411917952,3116773942,13989.0,1146.0,160.0
411917952,2353073491,8579.0,2479.0,225.0
411917952,2212446493,14720.0,2479.0,287.0
411917952,366439908,7216.0,541.0,65.0
411917952,366460317,5407.0,2479.0,295.0
411917952,1497312735,5980.0,2703.0,384.0
411917952,366449378,4722.0,2479.0,225.0
411917952,5045757162,3964.0,2479.0,570.0
411917952,1997154748,4464.0,2479.0,287.0
411917952,1833407692,12753.0,1763.0,233.0
411917952,1757008359,6397.0,2479.0,426.0
411917952,2091954845,8287.0,2479.0,570.0
411917952,5772101044,2100.0,2479.0,465.0
411917952,366450290,8364.0,2479.0,346.0
411917952,5893932269,10786.0,2479.0,570.0
411917952,4640689702,2036.0,2479.0,570.0
411917952,4202267655,7967.0,2479.0,295.0
411917952,5006654050,10817.0,2479.0,289.0
411917952,1497312730,6055.0,2703.0,613.0
411917952,3110867005,15622.0,2703.0,702.0
411917952,5762755207,5814.0,2479.0,216.0
411917952,411926632,1969.0,2479.0,426.0
411917952,5738097219,2668.0,2703.0,223.0
411917952,5716917501,7887.0,2479.0,570.0
411917952,5762619761,9392.0,2479.0,225.0
411917952,925126918,1749.0,2703.0,691.0
411917952,411918528,1320.0,2703.0,702.0
411917952,2079964847,5018.0,2479.0,570.0
411917952,5767341919,10407.0,2479.0,225.0
411917952,2021899492,3528.0,2479.0,529.0
411917952,2469697625,2874.0,2479.0,570.0
411917952,729523405,3280.0,2703.0,702.0
411917952,2937728604,6292.0,2479.0,433.0
411917952,366414108,19260.0,1146.0,160.0
411917952,1765166516,2916.0,2479.0,570.0
411917952,3342113628,19412.0,1146.0,160.0
411917952,5762825444,3705.0,2479.0,570.0
411917952,3342113686,19203.0,1146.0,160.0
411917952,1996655551,5467.0,2479.0,287.0
411917952,3141309629,3037.0,2479.0,570.0
411917952,411926412,1193.0,2479.0,570.0
411917952,2946995066,16175.0,1146.0,160.0
411917952,5742463935,5608.0,820.0,66.0
411917952,2030639570,4560.0,1916.0,160.0
411917952,4620312299,4904.0,2479.0,570.0
411917952,1769173809,2222.0,2703.0,702.0
411917952,5307221672,1890.0,2445.0,570.0
411917952,411926606,1400.0,2479.0,570.0
411917952,411926069,1749.0,2445.0,570.0
411917952,2084677921,7399.0,2479.0,570.0
411917952,1996654342,3053.0,2703.0,702.0
411917952,1929546274,1911.0,3702.0,1489.0
411917952,366455474,5276.0,2479.0,225.0
411917952,2081355030,6872.0,2479.0,570.0
411917952,4944096831,4911.0,1844.0,156.0
411917952,411918853,1099.0,2479.0,570.0
411917952,2156216413,5770.0,1269.0,112.0
411917952,1774952214,3997.0,2479.0,570.0
411917952,4535195806,5723.0,2479.0,295.0
411917952,5758130729,2798.0,2479.0,570.0
411917952,4944096836,1309.0,3804.0,1037.0
