start_node,end_node,cars per hour
366437635,5757541611,1433.0
366437635,5748108677,816.0
366437635,366456369,265.0
366437635,5797843854,62.0
366437635,2034589362,432.0
366437635,5765007168,681.0
366437635,3167001368,681.0
366437635,411926201,570.0
366437635,366403574,543.0
366437635,4613083209,280.0
366437635,1226517290,67.0
366437635,701738629,570.0
366437635,2302073750,875.0
366437635,5006654050,289.0
366437635,4875814765,875.0
366437635,366450290,573.0
366437635,3887838914,167.0
366437635,4068007613,681.0
366437635,2269043923,225.0
366437635,366419728,447.0
366437635,411925696,371.0
366437635,4594765218,371.0
366437635,2934006870,167.0
366437635,1628403495,371.0
366437635,2269043922,225.0
366437635,4609087192,324.0
366437635,5767156750,681.0
366437635,1833407692,233.0
366437635,1757008359,167.0
366437635,1672907088,199.0
366437635,2091954845,1433.0
366437635,2937728604,371.0
366437635,366414108,225.0
366437635,1765166516,280.0
366437635,3342113628,225.0
366437635,5762825444,681.0
366437635,3342113686,225.0
366437635,1996655551,426.0
366437635,3141309629,681.0
366437635,411926412,432.0
366437635,2946995066,225.0
366437635,5742463935,225.0
366437635,4202267655,592.0
366437635,2030639570,160.0
366437635,5772101044,432.0
366437635,2231246173,309.0
366437635,1769173809,432.0
366437635,5783301728,432.0
366437635,5767341919,225.0
366437635,3758592340,681.0
366437635,2084677921,230.0
366437635,5806378066,432.0
366437635,366464950,371.0
366437635,1835411287,233.0
366437635,4068017784,225.0
366437635,3116773942,225.0
366437635,2353073491,225.0
366437635,2212446493,62.0
366437635,366439908,573.0
366437635,366460317,438.0
366437635,366449378,935.0
366437635,5045757162,167.0
366437635,1497312735,384.0
366437635,5763293916,681.0
366437635,411923488,280.0
366437635,2081881127,875.0
366437635,2159586691,297.0
366437635,1997154748,371.0
366437635,4440176377,225.0
366437635,4944096836,1190.0
366437635,2233449865,432.0
366439908,366449378,573.0
366439908,1497312735,384.0
366439908,2269043922,216.0
366439908,2212446493,62.0
366439908,4609087192,324.0
366439908,5767156750,573.0
366439908,1833407692,65.0
366439908,1757008359,284.0
366439908,2091954845,353.0
366439908,2353073491,216.0
366439908,366460317,353.0
366439908,1628403495,65.0
366439908,2081881127,670.0
366439908,5045757162,353.0
366439908,4594765218,65.0
366439908,411925696,65.0
366439908,366419728,670.0
366439908,2269043923,216.0
366439908,5772101044,465.0
366439908,4068007613,573.0
366439908,4440176377,216.0
366439908,3887838914,65.0
366439908,1672907088,385.0
366439908,2231246173,309.0
366439908,2233449865,465.0
366439908,2159586691,65.0
366439908,411923488,65.0
366439908,2934006870,65.0
366439908,1997154748,353.0
366439908,2302073750,353.0
366439908,366414108,225.0
366439908,5043145855,1066.0
366439908,5738097219,223.0
366439908,411926632,65.0
366439908,5762755207,216.0
366439908,3110867005,225.0
366439908,1497312730,384.0
366439908,4640689702,65.0
366439908,5893932269,353.0
366439908,2469697625,65.0
366439908,411926606,465.0
366439908,729523405,573.0
366439908,411917829,465.0
366439908,5307221672,65.0
366439908,1769173809,65.0
366439908,2937728604,65.0
366439908,411918857,65.0
366439908,2030639570,160.0
366439908,5742463935,225.0
366439908,2946995066,225.0
366439908,411926412,65.0
366439908,3141309629,573.0
366439908,1996655551,324.0
366439908,3342113686,225.0
366439908,5762825444,465.0
366439908,3116773942,225.0
366439908,3342113628,225.0
366439908,1765166516,65.0
366439908,5772101028,438.0
366439908,5778688792,353.0
366439908,4944096827,1113.0
366439908,4620312299,353.0
366439908,4068017784,225.0
366439908,5716917501,225.0
366439908,366464950,353.0
366439908,4010973001,65.0
366439908,366478800,193.0
366439908,411919193,65.0
366439908,411918558,670.0
366439908,5763168797,65.0
366439908,411926498,65.0
366439908,701738629,65.0
366439908,1226517290,65.0
366439908,4613083209,65.0
366439908,366403574,543.0
366439908,925126918,65.0
366439908,4944096831,65.0
366439908,411926201,65.0
366439908,5758130729,65.0
366439908,3167001368,65.0
366439908,4535195806,353.0
366439908,411925910,65.0
366439908,1774952214,573.0
366439908,5765007168,465.0
366439908,2034589362,65.0
366439908,4875814765,65.0
366439908,411918853,465.0
366439908,2156216413,65.0
366439908,5797843854,62.0
366439908,366456369,353.0
366439908,5748108677,353.0
366439908,5757541611,353.0
366439908,696627474,573.0
366439908,2408534557,573.0
366439908,1793489511,76.0
366439908,1835411287,40.0
366439908,2262762755,353.0
366439908,5307203576,65.0
366439908,5806378066,65.0
366439908,5783301728,65.0
366439908,3758592340,465.0
366439908,5763293916,573.0
366439908,2084677921,353.0
366439908,5767341919,225.0
366439908,366450290,353.0
366439908,4202267655,353.0
366439908,5006654050,289.0
366439908,5762619761,216.0
366439908,2021899492,573.0
366439908,5733301047,573.0
366439908,3385404221,40.0
366439908,2077773901,573.0
366439908,2131959234,65.0
366439908,3830454074,353.0
366439908,2214122074,213.0
366439908,2211350099,65.0
366439908,1540694692,65.0
366439908,366432328,65.0
366439908,4646816752,65.0
366439908,729523364,309.0
366439908,3771416308,670.0
366439908,5762711578,65.0
366439908,5778300411,65.0
366439908,3166179577,65.0
366439908,2942889544,353.0
366439908,3242683103,353.0
366439908,5003306325,353.0
366439908,1769456883,65.0
366439908,3168120093,670.0
366439908,366455474,225.0
366439908,366406615,225.0
366439908,3152632052,670.0
366439908,5778421275,65.0
366439908,5467207443,65.0
366439908,4597283194,65.0
366439908,6205235785,1447.0
366439908,4945643893,1240.0
366439908,411926069,65.0
366439908,2036083088,65.0
366439908,411917952,65.0
366439908,5773400692,573.0
366439908,366398306,65.0
366439908,5758130724,65.0
366439908,366404948,353.0
366439908,2621185492,353.0
366439908,4603175867,65.0
366439908,411919364,465.0
366439908,1996654342,65.0
366439908,2915456724,68.0
366439908,2922948272,353.0
366439908,2296695354,65.0
366439908,2081880939,670.0
366439908,5742825828,104.0
366439908,366457722,151.0
366439908,3168357169,151.0
366439908,4275271701,315.0
366439908,3178952974,65.0
366439908,5802888801,1044.0
366439908,2209479552,213.0
366439908,5738265715,40.0
366439908,4650010744,65.0
366439908,3338165653,114.0
366439908,5467207473,573.0
366439908,2934599680,65.0
366439908,737199274,225.0
366439908,1958801416,225.0
366439908,411925950,309.0
366439908,2325332286,182.0
366439908,5057828620,65.0
366439908,411926624,65.0
366439908,5764789632,65.0
366439908,1769173902,65.0
366439908,4597281310,309.0
366439908,3285275354,309.0
366439908,411925946,65.0
366439908,4944096836,1284.0
366439908,4875814748,65.0
366439908,411918528,309.0
366439908,676035155,225.0
366439908,1929546274,1193.0
366439908,2028465941,309.0
366439908,5740162446,40.0
366439908,366464065,353.0
366439908,1802527565,289.0
366439908,5778360128,65.0
366439908,2079964847,670.0
366439908,2022539301,573.0
366439908,676548643,573.0
366439908,4068031141,225.0
366439908,3806810443,65.0
366439908,4945688766,182.0
366439908,3700940984,65.0
366439908,1769173927,65.0
366439908,366437635,573.0
366439908,6022345185,353.0
366439908,2211007482,65.0
366439908,1497312775,573.0
366439908,366373003,104.0
366439908,2072605232,573.0
366439908,2081355030,230.0
366439908,1997154284,353.0
366439908,2034589357,65.0
366439908,366401737,65.0
366449378,5758130729,225.0
366449378,366456369,225.0
366449378,5748108677,225.0
366449378,366455474,225.0
366449378,2081355030,935.0
366449378,2156216413,112.0
366449378,411918853,225.0
366449378,1774952214,225.0
366449378,4535195806,265.0
366449378,411925910,225.0
366449378,5797843854,62.0
366449378,4944096831,223.0
366449378,2034589362,225.0
366449378,411926498,225.0
366449378,3167001368,225.0
366449378,411926201,225.0
366449378,366403574,225.0
366449378,4613083209,225.0
366449378,1226517290,225.0
366449378,701738629,225.0
366449378,5763168797,225.0
366449378,411918558,225.0
366449378,411919193,225.0
366449378,366478800,163.0
366449378,4010973001,225.0
366449378,1793489511,225.0
366449378,4875814765,875.0
366449378,5765007168,225.0
366449378,696627474,225.0
366449378,5057828620,225.0
366449378,5738265715,225.0
366449378,6205235785,1129.0
366449378,2262762755,525.0
366449378,3806810443,875.0
366449378,676548643,225.0
366449378,2325332286,182.0
366449378,676035155,225.0
366449378,1958801416,225.0
366449378,737199274,225.0
366449378,2621185492,727.0
366449378,5758130724,225.0
366449378,366398306,225.0
366449378,5773400692,225.0
366449378,411917952,225.0
366449378,2302073750,225.0
366449378,4603175867,225.0
366449378,4597283194,225.0
366449378,411925950,69.0
366449378,5467207443,225.0
366449378,5778421275,225.0
366449378,3152632052,573.0
366449378,411926069,225.0
366449378,411919364,225.0
366449378,1996654342,225.0
366449378,2915456724,155.0
366449378,2934599680,225.0
366449378,5467207473,225.0
366449378,3338165653,352.0
366449378,4650010744,225.0
366449378,2036083088,225.0
366449378,1769456883,225.0
366449378,5307203576,225.0
366449378,5003306325,427.0
366449378,411926606,69.0
366449378,2211007482,112.0
366449378,729523405,225.0
366449378,5307221672,225.0
366449378,4945688766,182.0
366449378,5778688792,225.0
366449378,5772101028,225.0
366449378,411918857,225.0
366449378,411917829,225.0
366449378,1769173809,225.0
366449378,366404948,225.0
366449378,4620312299,225.0
366449378,2030639570,66.0
366449378,5742463935,225.0
366449378,2946995066,225.0
366449378,411926412,225.0
366449378,3141309629,225.0
366449378,1996655551,225.0
366449378,3342113686,225.0
366449378,5762825444,199.0
366449378,3342113628,225.0
366449378,2922948272,225.0
366449378,2296695354,225.0
366449378,2081880939,225.0
366449378,5742825828,66.0
366449378,1765166516,225.0
366449378,366414108,225.0
366449378,2937728604,225.0
366449378,366457722,198.0
366449378,2469697625,225.0
366449378,3700940984,223.0
366449378,1769173927,225.0
366449378,366437635,935.0
366449378,411926624,225.0
366449378,5764789632,225.0
366449378,1769173902,225.0
366449378,4597281310,69.0
366449378,3285275354,69.0
366449378,411925946,225.0
366449378,4875814748,167.0
366449378,5740162446,225.0
366449378,5778360128,225.0
366449378,2028465941,225.0
366449378,2079964847,935.0
366449378,411918528,69.0
366449378,925126918,225.0
366449378,5738097219,223.0
366449378,5772101044,225.0
366449378,411926632,225.0
366449378,4068031141,225.0
366449378,3110867005,225.0
366449378,5043145855,1467.0
366449378,1497312730,225.0
366449378,2022539301,225.0
366449378,366401737,225.0
366449378,1997154284,225.0
366449378,2072605232,935.0
366449378,4640689702,225.0
366449378,366373003,66.0
366449378,1497312775,225.0
366449378,5893932269,225.0
366449378,2034589357,225.0
366449378,6022345185,225.0
366449378,5762755207,216.0
366449378,2091954845,935.0
366449378,3168357169,198.0
366449378,4275271701,315.0
366449378,3758592340,225.0
366449378,5763293916,225.0
366449378,2084677921,230.0
366449378,5767341919,225.0
366449378,366450290,573.0
366449378,4202267655,592.0
366449378,3178952974,225.0
366449378,5006654050,289.0
366449378,5716917501,225.0
366449378,5762619761,225.0
366449378,2021899492,225.0
366449378,5733301047,225.0
366449378,3385404221,225.0
366449378,2077773901,620.0
366449378,5783301728,225.0
366449378,2131959234,225.0
366449378,2214122074,225.0
366449378,2211350099,225.0
366449378,2209479552,225.0
366449378,1540694692,225.0
366449378,366432328,225.0
366449378,4646816752,225.0
366449378,729523364,225.0
366449378,3771416308,680.0
366449378,5762711578,225.0
366449378,3168120093,225.0
366449378,5778300411,225.0
366449378,3166179577,225.0
366449378,2942889544,225.0
366449378,3242683103,225.0
366449378,3830454074,732.0
366449378,1802527565,62.0
366449378,5806378066,225.0
366449378,1835411287,225.0
366449378,1757008359,225.0
366449378,366406615,225.0
366449378,1833407692,225.0
366449378,5767156750,225.0
366449378,4609087192,225.0
366449378,2269043922,225.0
366449378,1628403495,225.0
366449378,2934006870,225.0
366449378,4594765218,225.0
366449378,411925696,225.0
366449378,366419728,225.0
366449378,2269043923,225.0
366449378,4068007613,225.0
366449378,3887838914,167.0
366449378,366464950,371.0
366449378,1672907088,199.0
366449378,2233449865,225.0
366449378,2159586691,225.0
366449378,411923488,225.0
366449378,2081881127,875.0
366449378,4440176377,225.0
366449378,1997154748,225.0
366449378,5045757162,225.0
366449378,1497312735,225.0
366449378,366460317,225.0
366449378,366439908,573.0
366449378,2212446493,62.0
366449378,2353073491,225.0
366449378,3116773942,225.0
366449378,4068017784,225.0
366449378,2231246173,69.0
366449378,366464065,182.0
366449378,5757541611,935.0
366449378,2408534557,225.0
366449378,5802888801,1120.0
366449378,4944096827,1406.0
366449378,4945643893,1090.0
366449378,4944096836,1357.0
366449378,1929546274,1044.0
366450290,5763293916,573.0
366450290,3758592340,65.0
366450290,5783301728,346.0
366450290,3806810443,65.0
366450290,1835411287,40.0
366450290,4068017784,225.0
366450290,3116773942,225.0
366450290,2353073491,216.0
366450290,2212446493,62.0
366450290,366464950,371.0
366450290,5806378066,346.0
366450290,2084677921,587.0
366450290,4202267655,9.0
366450290,5006654050,289.0
366450290,5716917501,216.0
366450290,5762619761,216.0
366450290,2021899492,573.0
366450290,5733301047,573.0
366450290,3385404221,40.0
366450290,2077773901,573.0
366450290,3830454074,482.0
366450290,2214122074,213.0
366450290,5767341919,30.0
366450290,366439908,490.0
366450290,366449378,573.0
366450290,1497312735,384.0
366450290,1833407692,84.0
366450290,5767156750,573.0
366450290,4609087192,324.0
366450290,2269043922,216.0
366450290,1628403495,346.0
366450290,2934006870,437.0
366450290,4594765218,346.0
366450290,411925696,305.0
366450290,366419728,65.0
366450290,2269043923,216.0
366450290,366460317,437.0
366450290,4068007613,573.0
366450290,1672907088,65.0
366450290,2231246173,65.0
366450290,2233449865,65.0
366450290,2159586691,297.0
366450290,411923488,280.0
366450290,2081881127,65.0
366450290,4440176377,216.0
366450290,1997154748,426.0
366450290,5045757162,437.0
366450290,2211350099,346.0
366450290,3887838914,305.0
366450290,1540694692,346.0
366450290,729523364,65.0
366450290,4646816752,305.0
366450290,5797843854,62.0
366450290,366456369,373.0
366450290,5748108677,587.0
366450290,5757541611,587.0
366450290,2408534557,573.0
366450290,2302073750,437.0
366450290,5043145855,1497.0
366450290,696627474,573.0
366450290,4875814765,65.0
366450290,6205235785,1498.0
366450290,2034589362,346.0
366450290,411925910,437.0
366450290,1929546274,1180.0
366450290,4535195806,437.0
366450290,1774952214,573.0
366450290,2156216413,112.0
366450290,411918853,346.0
366450290,4944096836,1188.0
366450290,4944096831,156.0
366450290,2081355030,587.0
366450290,366455474,225.0
366450290,5802888801,1124.0
366450290,5758130729,437.0
366450290,5765007168,65.0
366450290,3167001368,346.0
366450290,411926201,346.0
366450290,1757008359,284.0
366450290,3771416308,65.0
366450290,5762711578,437.0
366450290,3168120093,346.0
366450290,5778300411,346.0
366450290,3166179577,346.0
366450290,2942889544,587.0
366450290,3242683103,587.0
366450290,5003306325,779.0
366450290,5307203576,346.0
366450290,1769456883,346.0
366450290,2262762755,525.0
366450290,1793489511,76.0
366450290,4010973001,346.0
366450290,366478800,193.0
366450290,411919193,346.0
366450290,411918558,346.0
366450290,5763168797,346.0
366450290,411926498,346.0
366450290,701738629,346.0
366450290,1226517290,346.0
366450290,4613083209,426.0
366450290,366403574,543.0
366450290,366432328,318.0
366450290,2091954845,587.0
366450290,2131959234,346.0
366450290,2937728604,112.0
366450290,3178952974,346.0
366450290,366406615,225.0
366450290,4275271701,315.0
366450290,4603175867,346.0
366450290,366457722,603.0
366450290,5742825828,104.0
366450290,2081880939,65.0
366450290,2296695354,346.0
366450290,2922948272,587.0
366450290,366404948,437.0
366450290,2209479552,213.0
366450290,411917829,65.0
366450290,5772101028,346.0
366450290,5778688792,437.0
366450290,4945688766,182.0
366450290,2211007482,112.0
366450290,3700940984,156.0
366450290,1769173927,346.0
366450290,366437635,573.0
366450290,6022345185,437.0
366450290,2034589357,346.0
366450290,1497312775,573.0
366450290,411918857,346.0
366450290,366373003,104.0
366450290,5738265715,40.0
366450290,3338165653,114.0
366450290,2036083088,346.0
366450290,4597283194,346.0
366450290,411925950,65.0
366450290,5467207443,346.0
366450290,5778421275,346.0
366450290,5773400692,573.0
366450290,3152632052,587.0
366450290,366398306,68.0
366450290,5758130724,437.0
366450290,2621185492,222.0
366450290,4650010744,346.0
366450290,737199274,30.0
366450290,1958801416,225.0
366450290,676035155,225.0
366450290,411919364,65.0
366450290,4944096827,1092.0
366450290,2325332286,182.0
366450290,1996654342,346.0
366450290,5772101044,65.0
366450290,2915456724,68.0
366450290,2934599680,76.0
366450290,5467207473,573.0
366450290,411926069,346.0
366450290,2072605232,573.0
366450290,3168357169,151.0
366450290,411917952,346.0
366450290,3110867005,225.0
366450290,5762825444,65.0
366450290,1497312730,384.0
366450290,4640689702,346.0
366450290,4945643893,1198.0
366450290,3342113686,225.0
366450290,1996655551,324.0
366450290,676548643,573.0
366450290,3141309629,573.0
366450290,5762755207,216.0
366450290,411926412,346.0
366450290,5742463935,225.0
366450290,2030639570,160.0
366450290,4620312299,437.0
366450290,1769173809,346.0
366450290,1997154284,437.0
366450290,5307221672,346.0
366450290,2469697625,437.0
366450290,411926606,346.0
366450290,729523405,573.0
366450290,2946995066,225.0
366450290,411926632,346.0
366450290,5893932269,587.0
366450290,925126918,346.0
366450290,366401737,346.0
366450290,2022539301,573.0
366450290,4068031141,225.0
366450290,366414108,225.0
366450290,5778360128,346.0
366450290,1802527565,289.0
366450290,5057828620,437.0
366450290,5738097219,65.0
366450290,5764789632,280.0
366450290,1769173902,346.0
366450290,1765166516,437.0
366450290,4597281310,65.0
366450290,411926624,346.0
366450290,411925946,346.0
366450290,411918528,65.0
366450290,2079964847,230.0
366450290,3285275354,65.0
366450290,366464065,363.0
366450290,5740162446,40.0
366450290,2028465941,346.0
366450290,3342113628,225.0
366450290,4875814748,346.0
366455474,5762755207,216.0
366455474,411926632,225.0
366455474,5738097219,223.0
366455474,3178952974,225.0
366455474,4875814748,167.0
366455474,925126918,225.0
366455474,366406615,225.0
366455474,411918528,69.0
366455474,2079964847,225.0
366455474,2028465941,225.0
366455474,366464065,182.0
366455474,411925946,225.0
366455474,5740162446,225.0
366455474,366419728,225.0
366455474,3110867005,225.0
366455474,1628403495,225.0
366455474,4640689702,225.0
366455474,2934006870,225.0
366455474,4594765218,225.0
366455474,411925696,225.0
366455474,2269043922,1013.0
366455474,4609087192,225.0
366455474,5767156750,225.0
366455474,1833407692,225.0
366455474,1757008359,225.0
366455474,2091954845,225.0
366455474,5772101044,225.0
366455474,2937728604,225.0
366455474,366414108,225.0
366455474,1765166516,225.0
366455474,1497312730,225.0
366455474,3342113628,225.0
366455474,3342113686,225.0
366455474,1996655551,225.0
366455474,3141309629,225.0
366455474,2946995066,225.0
366455474,5742463935,225.0
366455474,2030639570,66.0
366455474,4620312299,225.0
366455474,1769173809,225.0
366455474,5307221672,225.0
366455474,729523405,225.0
366455474,411926606,69.0
366455474,2469697625,225.0
366455474,5893932269,752.0
366455474,5762825444,199.0
366455474,411926412,225.0
366455474,2922948272,388.0
366455474,4597281310,69.0
366455474,4603175867,225.0
366455474,366404948,225.0
366455474,2296695354,225.0
366455474,2036083088,225.0
366455474,2081880939,225.0
366455474,4597283194,225.0
366455474,5742825828,66.0
366455474,411925950,69.0
366455474,5467207443,225.0
366455474,5778421275,225.0
366455474,3152632052,225.0
366455474,411926069,225.0
366455474,411919364,225.0
366455474,1996654342,225.0
366455474,2915456724,155.0
366455474,2934599680,225.0
366455474,5467207473,225.0
366455474,3338165653,225.0
366455474,366457722,198.0
366455474,2209479552,225.0
366455474,4275271701,225.0
366455474,2269043923,1013.0
366455474,5738265715,225.0
366455474,4650010744,225.0
366455474,3168357169,198.0
366455474,411917829,225.0
366455474,3285275354,69.0
366455474,411918857,225.0
366455474,5802888801,1237.0
366455474,1769173902,225.0
366455474,5764789632,225.0
366455474,411926624,225.0
366455474,5057828620,225.0
366455474,1802527565,62.0
366455474,5778360128,225.0
366455474,4068031141,225.0
366455474,2022539301,225.0
366455474,366401737,225.0
366455474,1997154284,225.0
366455474,2072605232,225.0
366455474,366373003,66.0
366455474,1497312775,225.0
366455474,2034589357,225.0
366455474,6022345185,225.0
366455474,366437635,225.0
366455474,1769173927,225.0
366455474,3700940984,223.0
366455474,5758130724,225.0
366455474,2211007482,112.0
366455474,4945688766,182.0
366455474,5778688792,225.0
366455474,366398306,225.0
366455474,5772101028,225.0
366455474,5773400692,225.0
366455474,411917952,225.0
366455474,4068007613,225.0
366455474,4613083209,225.0
366455474,366432328,225.0
366455474,1793489511,225.0
366455474,2262762755,225.0
366455474,1769456883,225.0
366455474,5307203576,225.0
366455474,5003306325,225.0
366455474,3242683103,711.0
366455474,2942889544,752.0
366455474,3166179577,225.0
366455474,5778300411,225.0
366455474,4010973001,225.0
366455474,3168120093,225.0
366455474,3771416308,225.0
366455474,729523364,225.0
366455474,4646816752,225.0
366455474,2156216413,112.0
366455474,1540694692,225.0
366455474,2211350099,225.0
366455474,2214122074,225.0
366455474,3830454074,225.0
366455474,2131959234,225.0
366455474,5762711578,225.0
366455474,366478800,163.0
366455474,411919193,225.0
366455474,411918558,225.0
366455474,696627474,225.0
366455474,2302073750,225.0
366455474,2408534557,225.0
366455474,5043145855,1234.0
366455474,5758130729,225.0
366455474,4535195806,225.0
366455474,5757541611,225.0
366455474,5748108677,394.0
366455474,366456369,225.0
366455474,5797843854,62.0
366455474,2034589362,225.0
366455474,5765007168,225.0
366455474,3167001368,225.0
366455474,411926201,225.0
366455474,366403574,225.0
366455474,1774952214,225.0
366455474,676035155,225.0
366455474,1226517290,225.0
366455474,701738629,225.0
366455474,411926498,225.0
366455474,5763168797,225.0
366455474,2077773901,225.0
366455474,1929546274,1180.0
366455474,1958801416,225.0
366455474,3385404221,225.0
366455474,366460317,225.0
366455474,676548643,225.0
366455474,737199274,573.0
366455474,1497312735,225.0
366455474,3806810443,225.0
366455474,366449378,225.0
366455474,5045757162,225.0
366455474,1997154748,225.0
366455474,4440176377,987.0
366455474,4945643893,1147.0
366455474,2081881127,225.0
366455474,411923488,225.0
366455474,2159586691,225.0
366455474,2233449865,225.0
366455474,2081355030,225.0
366455474,2621185492,225.0
366455474,2231246173,69.0
366455474,1672907088,199.0
366455474,3887838914,167.0
366455474,4944096827,1302.0
366455474,6205235785,1314.0
366455474,4875814765,225.0
366455474,366439908,225.0
366455474,2353073491,1013.0
366455474,5733301047,225.0
366455474,2021899492,225.0
366455474,5762619761,1013.0
366455474,5716917501,288.0
366455474,5006654050,225.0
366455474,4202267655,225.0
366455474,366450290,225.0
366455474,5767341919,573.0
366455474,411918853,225.0
366455474,2084677921,225.0
366455474,2212446493,62.0
366455474,411925910,225.0
366455474,4944096831,223.0
366455474,5763293916,225.0
366455474,3758592340,225.0
366455474,4944096836,1060.0
366455474,5783301728,225.0
366455474,5806378066,225.0
366455474,366464950,225.0
366455474,1835411287,225.0
366455474,4068017784,225.0
366455474,3116773942,225.0
366455474,2325332286,182.0
366456369,411926412,374.0
366456369,1769173809,238.0
366456369,5742463935,258.0
366456369,2030639570,160.0
366456369,3141309629,295.0
366456369,5307221672,287.0
366456369,3110867005,323.0
366456369,1497312730,216.0
366456369,4640689702,287.0
366456369,5893932269,373.0
366456369,6205235785,1150.0
366456369,2469697625,374.0
366456369,411926606,374.0
366456369,4620312299,374.0
366456369,729523405,374.0
366456369,2946995066,160.0
366456369,1996655551,324.0
366456369,2922948272,373.0
366456369,5762825444,167.0
366456369,2036083088,374.0
366456369,4603175867,374.0
366456369,411917952,374.0
366456369,4944096836,1016.0
366456369,5773400692,295.0
366456369,366398306,68.0
366456369,5758130724,374.0
366456369,2621185492,222.0
366456369,737199274,225.0
366456369,1958801416,160.0
366456369,676035155,323.0
366456369,2325332286,182.0
366456369,676548643,374.0
366456369,3806810443,265.0
366456369,1929546274,1421.0
366456369,2214122074,91.0
366456369,2211350099,526.0
366456369,1540694692,33.0
366456369,366432328,318.0
366456369,4597283194,374.0
366456369,411925950,374.0
366456369,5467207443,374.0
366456369,5778421275,374.0
366456369,3385404221,40.0
366456369,2077773901,265.0
366456369,2131959234,287.0
366456369,3342113686,160.0
366456369,366457722,403.0
366456369,3168357169,403.0
366456369,4275271701,352.0
366456369,366406615,160.0
366456369,3178952974,374.0
366456369,4646816752,438.0
366456369,2209479552,91.0
366456369,4650010744,287.0
366456369,3338165653,352.0
366456369,5467207473,265.0
366456369,2934599680,76.0
366456369,2915456724,68.0
366456369,1996654342,526.0
366456369,411919364,295.0
366456369,411926069,287.0
366456369,3152632052,265.0
366456369,5738265715,40.0
366456369,5733301047,374.0
366456369,729523364,374.0
366456369,5762711578,374.0
366456369,5797843854,352.0
366456369,5748108677,373.0
366456369,5757541611,373.0
366456369,5043145855,1146.0
366456369,2408534557,69.0
366456369,2302073750,374.0
366456369,696627474,295.0
366456369,4875814765,265.0
366456369,411925910,374.0
366456369,5758130729,374.0
366456369,4535195806,373.0
366456369,1774952214,265.0
366456369,2156216413,112.0
366456369,411918853,374.0
366456369,4944096831,156.0
366456369,2081355030,230.0
366456369,366455474,225.0
366456369,4945643893,1334.0
366456369,4944096827,1005.0
366456369,2034589362,526.0
366456369,5765007168,295.0
366456369,3167001368,374.0
366456369,411926201,374.0
366456369,3168120093,374.0
366456369,5778300411,374.0
366456369,3166179577,374.0
366456369,2942889544,373.0
366456369,3242683103,225.0
366456369,5003306325,373.0
366456369,5307203576,287.0
366456369,1769456883,374.0
366456369,2262762755,528.0
366456369,3771416308,265.0
366456369,1793489511,76.0
366456369,366478800,193.0
366456369,411919193,374.0
366456369,411918558,374.0
366456369,5763168797,374.0
366456369,411926498,374.0
366456369,701738629,374.0
366456369,1226517290,374.0
366456369,4613083209,526.0
366456369,366403574,374.0
366456369,4010973001,374.0
366456369,5742825828,104.0
366456369,3830454074,373.0
366456369,2081880939,167.0
366456369,2231246173,295.0
366456369,2233449865,295.0
366456369,2159586691,112.0
366456369,411923488,374.0
366456369,2081881127,265.0
366456369,925126918,287.0
366456369,4440176377,225.0
366456369,411918528,374.0
366456369,1997154748,526.0
366456369,2079964847,265.0
366456369,2028465941,374.0
366456369,366464065,363.0
366456369,5740162446,40.0
366456369,4875814748,413.0
366456369,5045757162,374.0
366456369,2021899492,69.0
366456369,411925946,374.0
366456369,3285275354,374.0
366456369,4597281310,374.0
366456369,1672907088,167.0
366456369,5738097219,223.0
366456369,411926632,374.0
366456369,5802888801,1337.0
366456369,3342113628,160.0
366456369,1765166516,374.0
366456369,366414108,160.0
366456369,2937728604,112.0
366456369,5772101044,67.0
366456369,2091954845,373.0
366456369,1757008359,284.0
366456369,1833407692,84.0
366456369,5767156750,374.0
366456369,1769173902,238.0
366456369,4609087192,91.0
366456369,1628403495,112.0
366456369,2934006870,374.0
366456369,4594765218,287.0
366456369,411925696,374.0
366456369,366419728,167.0
366456369,2269043923,225.0
366456369,4068007613,374.0
366456369,3887838914,438.0
366456369,5762755207,216.0
366456369,2269043922,225.0
366456369,5764789632,374.0
366456369,366449378,225.0
366456369,411926624,374.0
366456369,3700940984,156.0
366456369,5783301728,112.0
366456369,2211007482,112.0
366456369,1497312735,216.0
366456369,3758592340,295.0
366456369,5778688792,374.0
366456369,5763293916,295.0
366456369,5772101028,295.0
366456369,411918857,374.0
366456369,2084677921,373.0
366456369,5767341919,225.0
366456369,366450290,373.0
366456369,411917829,295.0
366456369,4202267655,352.0
366456369,366404948,374.0
366456369,5006654050,114.0
366456369,5716917501,225.0
366456369,5762619761,216.0
366456369,2296695354,526.0
366456369,1769173927,238.0
366456369,5806378066,33.0
366456369,4945688766,182.0
366456369,366437635,265.0
366456369,5057828620,438.0
366456369,1802527565,352.0
366456369,366460317,374.0
366456369,366464950,9.0
366456369,4068031141,323.0
366456369,2022539301,374.0
366456369,366401737,28.0
366456369,366439908,353.0
366456369,2212446493,291.0
366456369,5778360128,374.0
366456369,2353073491,216.0
366456369,2072605232,265.0
366456369,366373003,104.0
366456369,1497312775,347.0
366456369,3116773942,160.0
366456369,2034589357,287.0
366456369,4068017784,160.0
366456369,6022345185,373.0
366456369,1835411287,40.0
366456369,1997154284,374.0
366457722,6205235785,1348.0
366457722,5738097219,223.0
366457722,925126918,403.0
366457722,411918528,403.0
366457722,2079964847,198.0
